layerID,head,strategy,score
12,22,special_punc_heavy_hitter,0.93359375
12,23,special_punc_heavy_hitter,0.953125
12,24,special_punch_window_heavy_hitter,0.99609375
12,25,special_punc_heavy_hitter,0.91015625
12,26,special_punc_heavy_hitter,0.91796875
12,27,special_punc_heavy_hitter,0.92578125
12,28,special_punc_heavy_hitter,0.96484375
12,29,special_punc_heavy_hitter,0.95703125
12,30,special_punc_heavy_hitter,0.9453125
12,31,special_punc_heavy_hitter,0.91796875
13,0,special_punc_heavy_hitter,0.9296875
13,1,special_punc_heavy_hitter,0.94921875
13,2,special_punc_heavy_hitter,0.94140625
13,3,special_punc_heavy_hitter,0.953125
13,4,special_punc_heavy_hitter,0.9296875
13,5,special_punch_window_heavy_hitter,0.99609375
13,6,special_punc_heavy_hitter,0.953125
13,7,special_punc_heavy_hitter,0.97265625
13,8,special_punch_window_heavy_hitter,0.98828125
13,9,special_punc_heavy_hitter,0.91796875
13,10,special_punc_heavy_hitter,0.91015625
13,11,special_punc_heavy_hitter,0.9765625
13,12,special_punch_window_heavy_hitter,0.9921875
13,13,special_punc_heavy_hitter,0.91796875
13,14,special_punc_heavy_hitter,0.9609375
13,15,special_punc_heavy_hitter,0.98828125
13,16,special_punc_heavy_hitter,0.90625
13,17,special_punc_heavy_hitter,0.92578125
13,18,special_punc_heavy_hitter,0.97265625
13,19,special_punc_heavy_hitter,0.9609375
13,20,special_punc_heavy_hitter,0.92578125
13,21,special_punc_heavy_hitter,0.9609375
13,22,special_punc_heavy_hitter,0.9296875
13,23,special_punc_heavy_hitter,0.9765625
13,24,special_punch_window_heavy_hitter,0.98828125
13,25,special_punc_heavy_hitter,0.984375
13,26,special_punc_heavy_hitter,0.9765625
13,27,special_punc_heavy_hitter,0.92578125
13,28,special_punc_heavy_hitter,0.94140625
13,29,special_punc_heavy_hitter,0.90625
13,30,special_punc_heavy_hitter,0.92578125
13,31,special_punc_heavy_hitter,0.9140625
14,0,special_punch_window_heavy_hitter,0.9921875
14,1,special_punc_heavy_hitter,0.9765625
14,2,special_punc_heavy_hitter,0.9453125
14,3,special_punc_heavy_hitter,0.95703125
14,4,special_punc_heavy_hitter,0.91015625
14,5,special_punch_window_heavy_hitter,0.984375
14,6,special_punc_heavy_hitter,0.98046875
14,7,special_punc_heavy_hitter,0.921875
14,8,special_punc_heavy_hitter,0.9609375
14,9,special_punc_heavy_hitter,0.9296875
14,10,special_punc_heavy_hitter,0.96875
14,11,special_punc_heavy_hitter,0.93359375
14,12,special_punc_heavy_hitter,0.94921875
14,13,special_punc_heavy_hitter,0.96875
14,14,special_punch_window_heavy_hitter,0.99609375
14,15,special_punch_window_heavy_hitter,0.98046875
14,16,special_punch_window_heavy_hitter,0.984375
14,17,special_punc_heavy_hitter,0.94140625
14,18,special_punc_heavy_hitter,0.9765625
14,19,special_punc_heavy_hitter,0.953125
14,20,special_punch_window_heavy_hitter,0.984375
14,21,special_punc_heavy_hitter,0.94140625
14,22,special_punc_heavy_hitter,0.92578125
14,23,special_punch_window_heavy_hitter,0.984375
14,24,special_punc_heavy_hitter,0.97265625
14,25,special_punc_heavy_hitter,0.921875
14,26,special_punc_heavy_hitter,0.95703125
14,27,special_punc_heavy_hitter,0.94921875
14,28,special_punc_heavy_hitter,0.9453125
14,29,special_punc_heavy_hitter,0.91796875
14,30,special_punc_heavy_hitter,0.921875
14,31,special_punc_heavy_hitter,0.921875
15,0,special_punc_heavy_hitter,0.98046875
15,1,special_punc_heavy_hitter,0.92578125
15,2,special_punc_heavy_hitter,0.91015625
15,3,special_punc_heavy_hitter,0.9609375
15,4,special_punc_heavy_hitter,0.953125
15,5,special_punc_heavy_hitter,0.953125
15,6,special_punc_heavy_hitter,0.9453125
15,7,special_punch_window_heavy_hitter,0.98828125
15,8,special_punc_heavy_hitter,0.9453125
15,9,special_punc_heavy_hitter,0.9140625
15,10,special_punc_heavy_hitter,0.90234375
15,11,special_punch_window_heavy_hitter,1.0
15,12,special_punc_heavy_hitter,0.97265625
15,13,special_punc_heavy_hitter,0.953125
15,14,special_punc_heavy_hitter,0.96875
15,15,special_punc_heavy_hitter,0.96875
15,16,special_punc_heavy_hitter,0.9296875
15,17,special_punc_heavy_hitter,0.96875
15,18,special_punc_heavy_hitter,0.95703125
15,19,special_punc_heavy_hitter,0.92578125
15,20,special_punc_heavy_hitter,0.9453125
15,21,special_punc_heavy_hitter,0.90625
15,22,special_punc_heavy_hitter,0.9609375
15,23,special_punc_heavy_hitter,0.9140625
15,24,special_punc_heavy_hitter,0.953125
15,25,special_punc_heavy_hitter,0.921875
15,26,special_punch_window_heavy_hitter,0.99609375
15,27,special_punc_heavy_hitter,0.9453125
15,28,special_punc_heavy_hitter,0.90234375
15,29,special_punc_heavy_hitter,0.8984375
15,30,special_punc_heavy_hitter,0.953125
15,31,special_punc_heavy_hitter,0.96484375
16,0,special_punc_heavy_hitter,0.94921875
16,1,special_punc_heavy_hitter,0.9765625
16,2,special_punc_heavy_hitter,0.91015625
16,3,special_punc_heavy_hitter,0.90625
16,4,special_punc_heavy_hitter,0.921875
16,5,special_punc_heavy_hitter,0.9375
16,6,special_punch_window_heavy_hitter,0.98046875
16,7,special_punc_heavy_hitter,0.95703125
16,8,special_punc_heavy_hitter,0.9765625
16,9,special_punc_heavy_hitter,0.94921875
16,10,special_punc_heavy_hitter,0.9453125
16,11,special_punc_heavy_hitter,0.92578125
16,12,special_punc_heavy_hitter,0.9609375
16,13,special_punc_heavy_hitter,0.9375
16,14,special_punch_window_heavy_hitter,0.9921875
16,15,special_punc_heavy_hitter,0.94140625
16,16,special_punc_heavy_hitter,0.94921875
16,17,special_punc_heavy_hitter,0.9375
16,18,special_punc_heavy_hitter,0.9453125
16,19,special_punc_heavy_hitter,0.96484375
16,20,special_punc_heavy_hitter,0.92578125
16,21,special_punc_heavy_hitter,0.91015625
16,22,special_punch_window_heavy_hitter,0.984375
16,23,special_punc_heavy_hitter,0.9765625
16,24,special_punc_heavy_hitter,0.94140625
16,25,special_punc_heavy_hitter,0.98046875
16,26,special_punc_heavy_hitter,0.95703125
16,27,special_punc_heavy_hitter,0.98046875
16,28,special_punc_heavy_hitter,0.9921875
16,29,special_punc_heavy_hitter,0.96484375
16,30,special_punc_heavy_hitter,0.9453125
16,31,special_punc_heavy_hitter,0.921875
17,0,special_punc_heavy_hitter,0.94140625
17,1,special_punc_heavy_hitter,0.93359375
17,2,special_punc_heavy_hitter,0.984375
17,3,special_punc_heavy_hitter,0.9140625
17,4,special_punc_heavy_hitter,0.95703125
17,5,special_punch_window_heavy_hitter,0.98828125
17,6,special_punc_heavy_hitter,0.96484375
17,7,special_punc_heavy_hitter,0.95703125
17,8,special_punc_heavy_hitter,0.921875
17,9,special_punc_heavy_hitter,0.98046875
17,10,special_punc_heavy_hitter,0.94140625
17,11,special_punc_heavy_hitter,0.953125
17,12,special_punc_heavy_hitter,0.96875
17,13,special_punc_heavy_hitter,0.96484375
17,14,special_punc_heavy_hitter,0.9140625
17,15,special_punc_heavy_hitter,0.93359375
17,16,special_punc_heavy_hitter,0.984375
17,17,special_punc_heavy_hitter,0.97265625
17,18,special_punc_heavy_hitter,0.96484375
17,19,special_punc_heavy_hitter,0.92578125
17,20,special_punc_heavy_hitter,0.9375
17,21,special_punc_heavy_hitter,0.96875
17,22,special_punc_heavy_hitter,0.953125
17,23,special_punc_heavy_hitter,0.984375
17,24,special_punc_heavy_hitter,0.9296875
17,25,special_punc_heavy_hitter,0.98828125
17,26,special_punc_heavy_hitter,0.984375
17,27,special_punc_heavy_hitter,0.9765625
17,28,special_punch_window_heavy_hitter,0.98828125
17,29,special_punc_heavy_hitter,0.953125
17,30,special_punc_heavy_hitter,0.90625
17,31,special_punc_heavy_hitter,0.95703125
18,0,special_punc_heavy_hitter,0.98046875
18,1,special_punc_heavy_hitter,0.9765625
18,2,special_punc_heavy_hitter,0.97265625
18,3,special_punc_heavy_hitter,0.9921875
18,4,special_punc_heavy_hitter,0.9296875
18,5,special_punc_heavy_hitter,0.91015625
18,6,special_punc_heavy_hitter,0.96875
18,7,special_punc_heavy_hitter,0.984375
18,8,special_punc_heavy_hitter,0.99609375
18,9,special_punc_heavy_hitter,0.9296875
18,10,special_punc_heavy_hitter,0.9453125
18,11,special_punc_heavy_hitter,0.98046875
18,12,special_punc_heavy_hitter,0.96484375
18,13,special_punc_heavy_hitter,0.94921875
18,14,special_punc_heavy_hitter,0.95703125
18,15,special_punc_heavy_hitter,0.97265625
18,16,special_punc_heavy_hitter,0.98828125
18,17,special_punc_heavy_hitter,0.98828125
18,18,special_punc_heavy_hitter,0.984375
18,19,special_punc_heavy_hitter,0.97265625
18,20,special_punc_heavy_hitter,0.984375
18,21,special_punc_heavy_hitter,0.94921875
18,22,special_punch_window_heavy_hitter,0.9921875
18,23,special_punc_heavy_hitter,0.96484375
18,24,special_punc_heavy_hitter,0.96484375
18,25,special_punc_heavy_hitter,0.953125
18,26,special_punc_heavy_hitter,0.91015625
18,27,special_punc_heavy_hitter,0.97265625
18,28,special_punch_window_heavy_hitter,0.9921875
18,29,special_punc_heavy_hitter,0.9921875
18,30,special_punc_heavy_hitter,0.96875
18,31,special_punc_heavy_hitter,0.9375
19,0,special_punc_heavy_hitter,0.9765625
19,1,special_punch_window_heavy_hitter,0.98046875
19,2,special_punc_heavy_hitter,0.9609375
19,3,special_punc_heavy_hitter,0.9921875
19,4,special_punc_heavy_hitter,0.953125
19,5,special_punc_heavy_hitter,0.953125
19,6,special_punc_heavy_hitter,0.953125
19,7,special_punc_heavy_hitter,0.98828125
19,8,special_punc_heavy_hitter,0.98828125
19,9,special_punc_heavy_hitter,0.98828125
19,10,special_punc_heavy_hitter,0.98046875
19,11,special_punc_heavy_hitter,0.9609375
19,12,special_punc_heavy_hitter,0.9609375
19,13,special_punch_window_heavy_hitter,0.984375
19,14,special_punc_heavy_hitter,0.984375
19,15,special_punc_heavy_hitter,0.96875
19,16,special_punch_window_heavy_hitter,0.99609375
19,17,special_punc_heavy_hitter,0.9921875
19,18,special_punc_heavy_hitter,0.953125
19,19,special_punc_heavy_hitter,0.95703125
19,20,special_punc_heavy_hitter,0.984375
19,21,special_punc_heavy_hitter,0.9921875
19,22,special_punc_heavy_hitter,0.9375
19,23,special_punc_heavy_hitter,0.91015625
19,24,special_punc_heavy_hitter,0.91015625
19,25,special_punc_heavy_hitter,0.984375
19,26,special_punc_heavy_hitter,0.98828125
19,27,special_punc_heavy_hitter,0.91015625
19,28,special_punc_heavy_hitter,0.953125
19,29,special_punc_heavy_hitter,0.953125
19,30,special_punc_heavy_hitter,0.9609375
19,31,special_punc_heavy_hitter,0.9609375
20,0,special_punc_heavy_hitter,0.97265625
20,1,special_punc_heavy_hitter,0.9921875
20,2,special_punc_heavy_hitter,0.9375
20,3,special_punc_heavy_hitter,0.9609375
20,4,special_punc_heavy_hitter,0.97265625
20,5,special_punc_heavy_hitter,0.94921875
20,6,special_punc_heavy_hitter,0.9375
20,7,special_punc_heavy_hitter,0.9609375
20,8,special_punc_heavy_hitter,0.984375
20,9,special_punc_heavy_hitter,0.96875
20,10,special_punc_heavy_hitter,0.9765625
20,11,special_punc_heavy_hitter,0.9140625
20,12,special_punc_heavy_hitter,0.953125
20,13,special_punc_heavy_hitter,0.94140625
20,14,special_punc_heavy_hitter,0.98828125
20,15,special_punc_heavy_hitter,0.9375
20,16,special_punc_heavy_hitter,0.96875
20,17,special_punc_heavy_hitter,0.96875
20,18,special_punc_heavy_hitter,0.94140625
20,19,special_punc_heavy_hitter,0.98828125
20,20,special_punch_window_heavy_hitter,0.9921875
20,21,special_punc_heavy_hitter,0.953125
20,22,special_punc_heavy_hitter,0.95703125
20,23,special_punc_heavy_hitter,0.9765625
20,24,special_punc_heavy_hitter,0.97265625
20,25,special_punc_heavy_hitter,0.98046875
20,26,special_punc_heavy_hitter,0.98046875
20,27,special_punc_heavy_hitter,0.98828125
20,28,special_punc_heavy_hitter,0.96484375
20,29,special_punc_heavy_hitter,0.98828125
20,30,special_punc_heavy_hitter,0.97265625
20,31,special_punc_heavy_hitter,0.94140625
21,0,special_punc_heavy_hitter,0.96484375
21,1,special_punc_heavy_hitter,0.98828125
21,2,special_punc_heavy_hitter,0.96875
21,3,special_punc_heavy_hitter,0.97265625
21,4,special_punc_heavy_hitter,0.984375
21,5,special_punc_heavy_hitter,0.9921875
21,6,special_punc_heavy_hitter,0.984375
21,7,special_punc_heavy_hitter,0.96875
21,8,special_punc_heavy_hitter,0.984375
21,9,special_punc_heavy_hitter,0.984375
21,10,special_punc_heavy_hitter,0.95703125
21,11,special_punc_heavy_hitter,0.99609375
21,12,special_punc_heavy_hitter,0.96875
21,13,special_punc_heavy_hitter,0.9765625
21,14,special_punc_heavy_hitter,0.97265625
21,15,special_punc_heavy_hitter,0.9921875
21,16,special_punc_heavy_hitter,0.984375
21,17,special_punc_heavy_hitter,0.8984375
21,18,special_punc_heavy_hitter,0.96875
21,19,special_punc_heavy_hitter,0.96484375
21,20,special_punc_heavy_hitter,0.96484375
21,21,special_punc_heavy_hitter,0.9765625
21,22,special_punc_heavy_hitter,0.95703125
21,23,special_punc_heavy_hitter,0.97265625
21,24,special_punc_heavy_hitter,0.98046875
21,25,special_punc_heavy_hitter,0.97265625
21,26,special_punc_heavy_hitter,0.98828125
21,27,special_punc_heavy_hitter,0.984375
21,28,special_punc_heavy_hitter,0.97265625
21,29,special_punc_heavy_hitter,0.9921875
21,30,special_punc_heavy_hitter,0.98046875
21,31,special_punc_heavy_hitter,0.9765625
22,0,special_punc_heavy_hitter,0.9765625
22,1,special_punc_heavy_hitter,0.98828125
22,2,special_punc_heavy_hitter,0.9375
22,3,special_punc_heavy_hitter,0.953125
22,4,special_punc_heavy_hitter,0.93359375
22,5,special_punc_heavy_hitter,0.953125
22,6,special_punc_heavy_hitter,0.984375
22,7,special_punc_heavy_hitter,0.98046875
22,8,special_punc_heavy_hitter,0.97265625
22,9,special_punc_heavy_hitter,0.98046875
22,10,special_punc_heavy_hitter,0.984375
22,11,special_punc_heavy_hitter,0.9140625
22,12,special_punch_window_heavy_hitter,0.99609375
22,13,special_punc_heavy_hitter,0.9765625
22,14,special_punc_heavy_hitter,0.9453125
22,15,special_punc_heavy_hitter,0.99609375
22,16,special_punc_heavy_hitter,0.96875
22,17,special_punc_heavy_hitter,0.953125
22,18,special_punc_heavy_hitter,0.9609375
22,19,special_punc_heavy_hitter,0.9921875
22,20,special_punc_heavy_hitter,0.96875
22,21,special_punc_heavy_hitter,0.9375
22,22,special_punc_heavy_hitter,0.9921875
22,23,special_punc_heavy_hitter,0.96875
22,24,special_punc_heavy_hitter,0.9921875
22,25,special_punc_heavy_hitter,0.96875
22,26,special_punc_heavy_hitter,0.92578125
22,27,special_punc_heavy_hitter,0.984375
22,28,special_punc_heavy_hitter,0.96484375
22,29,special_punc_heavy_hitter,0.98828125
22,30,special_punc_heavy_hitter,0.9765625
22,31,special_punc_heavy_hitter,0.98046875
23,0,special_punc_heavy_hitter,0.98828125
23,1,special_punc_heavy_hitter,0.97265625
23,2,special_punc_heavy_hitter,0.98046875
23,3,special_punc_heavy_hitter,0.94140625
23,4,special_punc_heavy_hitter,0.95703125
23,5,special_punc_heavy_hitter,0.98828125
23,6,special_punc_heavy_hitter,0.984375
23,7,special_punc_heavy_hitter,0.98828125
23,8,special_punc_heavy_hitter,0.98828125
23,9,special_punc_heavy_hitter,0.984375
23,10,special_punc_heavy_hitter,0.96484375
23,11,special_punc_heavy_hitter,0.9921875
23,12,special_punc_heavy_hitter,0.96875
23,13,special_punc_heavy_hitter,0.9765625
23,14,special_punc_heavy_hitter,0.98828125
23,15,special_punc_heavy_hitter,0.98828125
23,16,special_punc_heavy_hitter,0.94140625
23,17,special_punc_heavy_hitter,0.9453125
23,18,special_punc_heavy_hitter,0.94921875
23,19,special_punc_heavy_hitter,0.984375
23,20,special_punc_heavy_hitter,0.98828125
23,21,special_punc_heavy_hitter,0.98046875
23,22,special_punc_heavy_hitter,0.98046875
23,23,special_punc_heavy_hitter,0.9921875
23,24,special_punc_heavy_hitter,0.97265625
23,25,special_punc_heavy_hitter,0.97265625
23,26,special_punc_heavy_hitter,0.96484375
23,27,special_punc_heavy_hitter,0.9765625
23,28,special_punc_heavy_hitter,0.90625
23,29,special_punc_heavy_hitter,0.96875
23,30,special_punc_heavy_hitter,0.9921875
23,31,special_punc_heavy_hitter,0.984375
24,0,special_punc_heavy_hitter,0.95703125
24,1,special_punc_heavy_hitter,0.9609375
24,2,special_punc_heavy_hitter,0.98828125
24,3,special_punc_heavy_hitter,0.98828125
24,4,special_punc_heavy_hitter,0.98046875
24,5,special_punc_heavy_hitter,0.98046875
24,6,special_punc_heavy_hitter,0.93359375
24,7,special_punc_heavy_hitter,0.96484375
24,8,special_punc_heavy_hitter,0.98046875
24,9,special_punc_heavy_hitter,0.9765625
24,10,special_punc_heavy_hitter,0.95703125
24,11,special_punc_heavy_hitter,0.984375
24,12,special_punc_heavy_hitter,0.9609375
24,13,special_punc_heavy_hitter,0.90234375
24,14,special_punc_heavy_hitter,0.9765625
24,15,special_punc_heavy_hitter,0.984375
24,16,special_punc_heavy_hitter,0.9765625
24,17,special_punc_heavy_hitter,0.984375
24,18,special_punch_window_heavy_hitter,0.98828125
24,19,special_punc_heavy_hitter,0.98046875
24,20,special_punc_heavy_hitter,0.99609375
24,21,special_punc_heavy_hitter,0.9921875
24,22,special_punc_heavy_hitter,0.98828125
24,23,special_punc_heavy_hitter,0.91796875
24,24,special_punc_heavy_hitter,0.953125
24,25,special_punc_heavy_hitter,0.96875
24,26,special_punc_heavy_hitter,0.984375
24,27,special_punc_heavy_hitter,0.97265625
24,28,special_punc_heavy_hitter,0.98046875
24,29,special_punc_heavy_hitter,0.9765625
24,30,special_punc_heavy_hitter,0.9609375
24,31,special_punc_heavy_hitter,0.98046875
25,0,special_punc_heavy_hitter,0.9765625
25,1,special_punc_heavy_hitter,0.99609375
25,2,special_punc_heavy_hitter,0.98828125
25,3,special_punc_heavy_hitter,0.95703125
25,4,special_punc_heavy_hitter,0.9921875
25,5,special_punc_heavy_hitter,0.9453125
25,6,special_punc_heavy_hitter,0.9765625
25,7,special_punc_heavy_hitter,0.984375
25,8,special_punc_heavy_hitter,0.98828125
25,9,special_punc_heavy_hitter,0.96484375
25,10,special_punc_heavy_hitter,0.984375
25,11,special_punc_heavy_hitter,0.98828125
25,12,special_punc_heavy_hitter,0.98046875
25,13,special_punc_heavy_hitter,0.98828125
25,14,special_punc_heavy_hitter,0.9921875
25,15,special_punc_heavy_hitter,0.98046875
25,16,special_punc_heavy_hitter,0.98828125
25,17,special_punc_heavy_hitter,0.98828125
25,18,special_punc_heavy_hitter,0.984375
25,19,special_punc_heavy_hitter,0.98828125
25,20,special_punc_heavy_hitter,0.98828125
25,21,special_punc_heavy_hitter,0.98828125
25,22,special_punc_heavy_hitter,0.97265625
25,23,special_punc_heavy_hitter,0.91015625
25,24,special_punc_heavy_hitter,0.96484375
25,25,special_punc_heavy_hitter,0.98828125
25,26,special_punc_heavy_hitter,0.984375
25,27,special_punc_heavy_hitter,0.984375
25,28,special_punc_heavy_hitter,0.953125
25,29,special_punc_heavy_hitter,0.9609375
25,30,special_punc_heavy_hitter,0.96484375
25,31,special_punc_heavy_hitter,0.9765625
26,0,special_punc_heavy_hitter,0.9765625
26,1,special_punc_heavy_hitter,0.98046875
26,2,special_punch_window_heavy_hitter,0.9921875
26,3,special_punc_heavy_hitter,0.984375
26,4,special_punch_window_heavy_hitter,0.9921875
26,5,special_punc_heavy_hitter,0.9609375
26,6,special_punc_heavy_hitter,0.97265625
26,7,special_punc_heavy_hitter,0.9765625
26,8,special_punc_heavy_hitter,0.98828125
26,9,special_punc_heavy_hitter,0.9296875
26,10,special_punc_heavy_hitter,0.9453125
26,11,special_punc_heavy_hitter,0.984375
26,12,special_punc_heavy_hitter,0.9921875
26,13,special_punc_heavy_hitter,0.97265625
26,14,special_punch_window_heavy_hitter,0.98828125
26,15,special_punc_heavy_hitter,0.93359375
26,16,special_punc_heavy_hitter,0.98828125
26,17,special_punc_heavy_hitter,0.98828125
26,18,special_punc_heavy_hitter,0.97265625
26,19,special_punch_window_heavy_hitter,0.98046875
26,20,special_punc_heavy_hitter,0.98046875
26,21,special_punc_heavy_hitter,0.96875
26,22,special_punc_heavy_hitter,0.98046875
26,23,special_punc_heavy_hitter,0.984375
26,24,special_punc_heavy_hitter,0.9609375
26,25,special_punc_heavy_hitter,0.98046875
26,26,special_punc_heavy_hitter,0.9765625
26,27,special_punc_heavy_hitter,0.96484375
26,28,special_punc_heavy_hitter,0.94921875
26,29,special_punc_heavy_hitter,0.95703125
26,30,special_punc_heavy_hitter,0.94921875
26,31,special_punc_heavy_hitter,0.98046875
27,0,special_punc_heavy_hitter,0.96875
27,1,special_punc_heavy_hitter,0.99609375
27,2,special_punc_heavy_hitter,0.9140625
27,3,special_punc_heavy_hitter,0.9765625
27,4,special_punc_heavy_hitter,0.98828125
27,5,special_punc_heavy_hitter,0.9921875
27,6,special_punc_heavy_hitter,0.9296875
27,7,special_punc_heavy_hitter,0.95703125
27,8,special_punc_heavy_hitter,0.91015625
27,9,special_punc_heavy_hitter,0.98046875
27,10,special_punc_heavy_hitter,0.984375
27,11,special_punc_heavy_hitter,0.97265625
27,12,special_punch_window_heavy_hitter,0.99609375
27,13,special_punc_heavy_hitter,0.98828125
27,14,special_punc_heavy_hitter,0.98046875
27,15,special_punc_heavy_hitter,0.94921875
27,16,special_punc_heavy_hitter,0.953125
27,17,special_punc_heavy_hitter,0.9453125
27,18,special_punc_heavy_hitter,0.953125
27,19,special_punc_heavy_hitter,0.98046875
27,20,special_punc_heavy_hitter,0.95703125
27,21,special_punc_heavy_hitter,0.9765625
27,22,special_punc_heavy_hitter,0.9453125
27,23,special_punc_heavy_hitter,0.95703125
27,24,special_punc_heavy_hitter,0.9921875
27,25,special_punc_heavy_hitter,0.96484375
27,26,special_punc_heavy_hitter,0.96875
27,27,special_punc_heavy_hitter,0.9609375
27,28,special_punc_heavy_hitter,0.9765625
27,29,special_punc_heavy_hitter,0.95703125
27,30,special_punc_heavy_hitter,0.96484375
27,31,special_punc_heavy_hitter,0.9921875
28,0,special_punc_heavy_hitter,0.97265625
28,1,special_punc_heavy_hitter,0.98828125
28,2,special_punc_heavy_hitter,0.9765625
28,3,special_punc_heavy_hitter,0.94921875
28,4,special_punc_heavy_hitter,0.98828125
28,5,special_punc_heavy_hitter,0.98828125
28,6,special_punc_heavy_hitter,0.9765625
28,7,special_punc_heavy_hitter,0.91796875
28,8,special_punc_heavy_hitter,0.984375
28,9,special_punc_heavy_hitter,0.96875
28,10,special_punc_heavy_hitter,0.94921875
28,11,special_punc_heavy_hitter,0.9609375
28,12,special_punc_heavy_hitter,0.97265625
28,13,special_punc_heavy_hitter,0.90234375
28,14,special_punc_heavy_hitter,0.98046875
28,15,special_punc_heavy_hitter,0.98828125
28,16,special_punc_heavy_hitter,0.953125
28,17,special_punc_heavy_hitter,0.96875
28,18,special_punc_heavy_hitter,0.9765625
28,19,special_punc_heavy_hitter,0.984375
28,20,special_punc_heavy_hitter,0.984375
28,21,special_punc_heavy_hitter,0.98828125
28,22,special_punc_heavy_hitter,0.984375
28,23,special_punc_heavy_hitter,0.9375
28,24,special_punc_heavy_hitter,0.9921875
28,25,special_punc_heavy_hitter,0.921875
28,26,special_punc_heavy_hitter,0.98046875
28,27,special_punc_heavy_hitter,0.99609375
28,28,special_punc_heavy_hitter,0.91796875
28,29,special_punc_heavy_hitter,0.98828125
28,30,special_punc_heavy_hitter,0.96875
28,31,special_punc_heavy_hitter,0.984375
29,0,special_punc_heavy_hitter,0.98828125
29,1,special_punc_heavy_hitter,0.9765625
29,2,special_punc_heavy_hitter,0.93359375
29,3,special_punc_heavy_hitter,0.96875
29,4,special_punc_heavy_hitter,0.98046875
29,5,special_punc_heavy_hitter,0.91796875
29,6,special_punc_heavy_hitter,0.99609375
29,7,special_punc_heavy_hitter,0.96875
29,8,special_punc_heavy_hitter,0.9921875
29,9,special_punc_heavy_hitter,0.94140625
29,10,special_punch_window_heavy_hitter,0.98828125
29,11,special_punc_heavy_hitter,0.98046875
29,12,special_punc_heavy_hitter,0.92578125
29,13,special_punc_heavy_hitter,0.984375
29,14,special_punc_heavy_hitter,0.984375
29,15,special_punc_heavy_hitter,0.90625
29,16,special_punc_heavy_hitter,0.98046875
29,17,special_punc_heavy_hitter,0.984375
29,18,special_punc_heavy_hitter,0.96875
29,19,special_punc_heavy_hitter,0.98046875
29,20,special_punc_heavy_hitter,0.953125
29,21,special_punc_heavy_hitter,0.9765625
29,22,special_punc_heavy_hitter,0.98828125
29,23,special_punc_heavy_hitter,0.98046875
29,24,special_punc_heavy_hitter,0.9375
29,25,special_punc_heavy_hitter,0.98828125
29,26,special_punc_heavy_hitter,0.98046875
29,27,special_punc_heavy_hitter,0.9921875
29,28,special_punc_heavy_hitter,0.94140625
29,29,special_punc_heavy_hitter,0.96875
29,30,special_punch_window_heavy_hitter,0.98046875
29,31,special_punc_heavy_hitter,0.9609375
30,0,special_punc_heavy_hitter,0.9921875
30,1,special_punc_heavy_hitter,0.9375
30,2,special_punc_heavy_hitter,0.8984375
30,3,special_punc_heavy_hitter,0.984375
30,4,special_punc_heavy_hitter,0.94140625
30,5,special_punc_heavy_hitter,0.98046875
30,6,special_punc_heavy_hitter,0.984375
30,7,special_punc_heavy_hitter,0.9609375
30,8,special_punc_heavy_hitter,0.9765625
30,9,special_punc_heavy_hitter,0.9140625
30,10,special_punc_heavy_hitter,0.97265625
30,11,special_punc_heavy_hitter,0.98046875
30,12,special_punch_window_heavy_hitter,0.9921875
30,13,special_punc_heavy_hitter,0.9921875
30,14,special_punc_heavy_hitter,0.98828125
30,15,special_punc_heavy_hitter,0.96875
30,16,special_punc_heavy_hitter,0.984375
30,17,special_punc_heavy_hitter,0.984375
30,18,special_punc_heavy_hitter,0.9921875
30,19,special_punc_heavy_hitter,0.9765625
30,20,special_punc_heavy_hitter,0.99609375
30,21,special_punc_heavy_hitter,0.97265625
30,22,special_punc_heavy_hitter,0.9765625
30,23,special_punc_heavy_hitter,0.96875
30,24,special_punc_heavy_hitter,0.953125
30,25,special_punc_heavy_hitter,0.9453125
30,26,special_punch_window_heavy_hitter,0.99609375
30,27,special_punc_heavy_hitter,0.9453125
30,28,special_punc_heavy_hitter,0.96484375
30,29,special_punc_heavy_hitter,0.98046875
30,30,special_punc_heavy_hitter,0.984375
30,31,special_punc_heavy_hitter,0.96484375
31,0,special_punch_window_heavy_hitter,0.97265625
31,1,special_punc_heavy_hitter,0.9765625
31,2,special_punc_heavy_hitter,0.953125
31,3,special_punc_heavy_hitter,0.96875
31,4,special_punch_window_heavy_hitter,0.9921875
31,5,special_punc_heavy_hitter,0.91015625
31,6,special_punc_heavy_hitter,0.94140625
31,7,special_punc_heavy_hitter,0.97265625
31,8,special_punc_heavy_hitter,0.96875
31,9,special,0.91015625
31,10,special_punc_heavy_hitter,0.9140625
31,11,special_punc_heavy_hitter,0.97265625
31,12,special_punc_heavy_hitter,0.97265625
31,13,special_punch_window_heavy_hitter,0.984375
31,14,special_punc_heavy_hitter,0.92578125
31,15,special_punc_heavy_hitter,0.9296875
31,16,special_punc_heavy_hitter,0.97265625
31,17,special_punch_window_heavy_hitter,0.984375
31,18,special_punc_heavy_hitter,0.95703125
31,19,special_punc_heavy_hitter,0.94140625
31,20,special_punc_heavy_hitter,0.95703125
31,21,special_punc_heavy_hitter,0.9375
31,22,special_punc_heavy_hitter,0.95703125
31,23,special,0.921875
31,24,special_punch_window_heavy_hitter,0.96875
31,25,special_punc_heavy_hitter,0.96484375
